c_x,c_y,c_t,a1,b1,c1,a2,c2
8,4,4.405640381539074,3,2,5,2.795700847433903,4
9,3,3.1368225871717956,2,2,8,1.4252092815966453,2
7,8,3.3719411176138645,3,2,5,1.9598748125409864,3
8,7,4.934473745008837,3,2,6,1.3399553669065332,0
9,6,1.4067669707239547,2,3,4,2.279922553319427,2
5,6,3.6292510670809923,3,1,5,1.5090238980925492,2
4,9,3.773231189260306,1,2,3,0.5306253918887969,1
7,1,3.709235450696302,2,2,5,1.642879881685003,2
6,6,1.1184259315595688,1,3,8,1.5521127260871461,2
8,3,3.7022467509460246,1,3,5,1.609432290138869,0
7,4,4.767074946037381,2,1,5,0.7338191582050722,2
2,2,3.177339556634161,3,1,4,2.3571609224372,4
5,9,1.627023328286565,1,2,4,2.8840841125995254,1
3,3,3.6549500835143904,2,3,5,2.4913760166681147,4
7,7,2.6888874774278753,1,1,7,1.189208966016153,0
4,4,1.2714467908858573,1,2,8,1.3230492012307717,3
9,3,4.831012363110636,3,3,3,2.3583249042077705,0
3,9,3.4646832928449958,2,3,7,1.3879130605219459,1
7,1,4.5014993013482325,3,2,4,2.8406809888329945,1
3,8,2.7161782229137343,3,2,6,0.5120173773274321,4
8,1,2.6454772795597474,3,1,2,2.7096676489252105,3
4,3,2.320088809371407,3,2,7,1.9951832717006592,0
7,7,4.033855144265688,2,3,9,0.6053759820846734,0
9,1,1.28782468169271,1,2,2,2.108733581463811,1
7,4,2.923795801214108,1,1,9,1.9511311432787375,4
2,6,3.8769063666399215,3,2,3,2.256802775553691,0
1,1,4.4801612342435195,3,1,9,2.3406199639182304,0
8,3,4.702209364550161,3,2,4,0.5363310058434982,0
3,1,4.669115494487752,1,3,3,2.767915006094274,4
5,3,4.083119220504369,3,1,8,1.3800698922676462,0
8,7,4.38277508455156,3,2,2,1.4781694202499724,0
4,1,1.4220168566450324,1,2,3,2.4284085546106535,3
2,3,4.495735179104708,3,3,9,0.9866021853163518,1
2,6,4.9040455082747,1,1,6,2.2427547813416373,3
9,9,2.8104339895895722,3,2,7,2.4321718460182584,0
1,6,1.8898854521034645,2,3,1,2.1651282639762406,3
8,1,4.258920587973257,2,1,7,2.7087927009105854,4
6,3,2.5773142042951545,3,2,8,0.5354442094791361,4
2,8,4.687538459396713,3,2,2,0.8833171255253041,2
5,5,2.025909509590965,1,2,3,2.603511087599505,2
9,4,2.4850533676780935,1,2,3,2.336378399782244,0
9,2,2.964606496447781,3,3,6,0.8495338325231967,3
2,9,3.892588833500746,3,2,6,1.9663066003070373,1
4,7,1.610234764242775,1,3,6,1.5133209040402422,1
5,7,2.025104164827467,1,2,9,1.5233073489642808,4
4,3,3.8004100170526387,1,1,8,2.822240806190303,4
9,7,3.1999729702303013,2,1,6,0.607794109678504,0
9,5,3.823135213511137,3,3,5,1.0111507104391464,3
7,1,4.754692975742675,2,1,2,1.4794367006948643,4
5,7,3.2657613185337597,3,2,1,0.7497734425998593,2
5,2,3.8099286648461743,2,2,6,2.338374492393535,3
1,2,3.197736654787652,2,2,7,2.689901952810856,2
9,9,2.5601831720512274,1,2,5,0.7810469212611335,0
3,4,1.284731262143878,1,1,1,2.87442078195147,1
6,3,1.6661151286128626,1,3,1,1.572255849520685,1
6,3,3.1853664363583847,1,2,5,1.1981462333441781,0
3,3,4.932967486376972,1,1,7,1.9455609001419734,2
9,9,1.1180771832341572,1,3,8,2.2248969337538913,0
3,9,4.44761773759098,2,1,6,0.662712333754861,3
7,5,4.91713515889638,2,1,6,1.104671501722423,3
5,6,2.328163098047376,3,3,9,2.496501225807372,4
3,5,4.939869338478459,3,3,3,0.5527286591788784,1
9,5,2.558403687033254,1,3,8,1.2227842968327307,4
9,6,2.860736743706135,2,1,3,2.676071952243453,4
9,7,3.490627564736844,1,1,4,0.6937595882602781,2
5,1,4.811878632961836,3,3,1,1.7051696867077821,2
7,5,2.662336780353635,2,1,9,1.622059437822043,2
1,1,1.3922651282833822,1,3,9,1.8395128638413414,0
8,2,4.771018251864863,3,1,7,1.130921583308567,2
5,7,3.1990246203983257,3,3,5,2.429316397732011,1
4,5,4.856841248111375,2,2,1,1.002416313564083,1
3,5,1.3287588170016975,2,2,8,2.858060747509974,1
1,8,4.879097567491676,3,1,3,1.7064327252136016,2
4,1,1.3487224998946794,3,1,5,0.609563456430972,2
6,8,4.097720355169748,1,3,7,2.5383967133805587,1
3,4,2.5909550531485785,2,1,6,2.755747158603104,1
6,5,4.302593404211159,3,2,3,1.9714913381551011,3
1,8,2.7075467163138622,1,1,8,0.87466420275137,2
4,2,3.938604817083229,1,2,9,0.683158862341759,1
6,2,4.012686256786778,2,3,6,2.135944911597739,4
2,5,2.3855175875995833,3,3,9,2.2361141867528316,3
6,7,2.707615329979804,1,3,9,1.0215375055633582,1
5,8,1.2737769392761313,1,1,5,0.8826909235599654,2
7,9,2.9584808172063384,1,1,9,2.670698008195075,4
3,7,4.750329054581423,3,2,3,2.3939707537535875,0
2,5,4.917799757501028,2,1,8,2.4974337098205286,0
1,9,1.0900221628294777,2,2,9,2.9391805120001835,3
5,1,3.986617119677829,2,2,9,2.4883324082478735,2
5,9,3.1170460886211395,2,3,6,1.3947829098263236,4
8,7,2.84151201166152,1,3,9,0.6430969206780217,1
3,4,2.715165768297257,1,3,8,1.9146183014384408,4
7,6,1.3453081837562553,2,3,8,0.5903445662203417,0
7,3,4.782355307432831,1,1,4,0.6360197011234596,2
7,2,4.7204269515006825,3,2,7,2.8546176734508277,1
4,4,3.161142631544217,1,2,7,2.17561238529518,4
7,7,3.563738777318903,3,2,4,0.6875789595839648,4
3,6,1.2911673706502307,2,1,1,2.3907786211935154,0
5,4,4.85910087446593,1,2,1,1.6369871262538787,1
5,5,2.6761283115238554,2,2,8,2.3652171381691303,2
7,4,1.8210853152738142,3,2,3,2.591341199900253,4
3,1,3.265136277887001,1,1,6,2.9328430279111877,2
6,3,2.957574876572892,1,1,4,0.5564072898486551,2
6,5,4.884442588123049,2,2,7,2.5994599349079435,2
5,5,2.907236360821198,1,2,8,2.3601756088495227,1
7,2,2.681046980385255,3,2,5,2.5699685999419866,3
7,8,2.757614985811666,3,2,6,1.1632106973578713,2
6,8,1.2688271627391754,2,3,2,2.1783579565400473,0
4,3,3.8474057497700698,3,1,3,1.8609123043708125,1
8,3,1.1742339332220935,2,3,1,2.839971059864715,4
3,3,2.063160013118434,3,2,5,2.1056411208827726,2
7,8,2.1333459520760227,1,2,6,2.2589742369266546,4
3,6,4.956037737062932,2,1,4,0.926952962724185,3
3,9,2.377122463320353,1,3,5,1.9707514789583453,3
7,4,3.9025096908818475,2,3,7,2.9276130721261406,4
2,2,3.3379272327177465,2,1,2,0.6932384319615124,1
7,7,1.446382306780973,2,1,7,1.4940710833704134,4
3,7,4.24169916204348,3,1,1,1.8957542114039945,3
2,6,4.775602595171362,2,2,6,0.8442645051045865,0
1,1,1.763001580991105,2,1,6,1.288247090278595,4
3,3,1.2630106815307163,1,2,6,2.0935387785549686,3
3,6,2.1034651103544433,3,2,5,1.506289517740444,1
5,4,3.9077915868836275,3,2,5,1.251618884931092,2
5,5,1.2312538000340427,2,1,9,1.8066399153114518,0
6,1,4.944727378273329,3,1,4,0.9569921195015534,4
5,2,2.049082250807015,3,3,4,0.8430901974256748,3
5,6,3.899840752455226,2,2,2,1.6869271665657786,3
1,4,4.7795569958320065,2,1,8,0.8649299544064697,0
3,1,2.712666938999376,2,3,9,1.7742849560262923,0
2,7,2.0319389229936657,2,2,8,0.8681459734738524,2
1,1,4.796802737356412,2,2,6,2.025539389162132,3
2,9,3.0612947534854635,2,2,3,0.7486777283880857,3
2,4,1.5404394894202218,2,3,4,2.4791333056627485,0
1,9,2.4742885480191257,2,2,1,1.1211371484373298,1
1,2,4.300075580301501,2,3,4,1.4014695187219606,4
8,4,3.6710604840043013,3,3,2,0.8050131551231041,0
9,9,3.0816424808488536,3,2,4,1.1415133334400467,1
5,1,4.669256242638215,3,1,7,2.746488114376474,3
2,9,2.607019275834173,2,3,9,1.8851673522557744,1
7,8,3.6561006284843804,3,1,8,1.5637544105476895,1
5,2,4.270889648290039,3,3,7,1.8199219430322093,2
7,8,1.3754212413337332,2,1,4,2.558950970773658,1
1,7,4.929839808573789,2,2,2,2.0966268820096774,1
5,6,4.553210987702531,1,1,1,0.7303072503955563,0
2,9,3.134725150320965,3,3,1,2.8464372796771062,4
4,9,3.409562870140043,2,1,3,2.2256964807997623,0
6,6,1.1921521056878723,1,2,5,1.3121446618747765,1
4,3,3.7847790408343562,3,3,1,2.425122848788164,4
1,1,3.7998913206747753,3,1,9,0.5048639026347275,2
9,8,1.530422785100562,1,2,6,2.7905016247904917,2
7,2,1.1497370920112284,2,3,6,0.9057885876823103,1
8,4,3.971081430972408,1,3,8,0.6281953111056569,1
9,2,1.0446757361840504,2,3,6,2.367946795863301,1
9,3,4.636855585966248,1,1,3,2.7350025129866684,4
5,4,1.1540551513255655,1,1,4,2.4336856690607114,4
8,3,2.3138629054018356,1,3,6,2.73149084635104,4
8,9,4.965903815560841,2,1,1,1.1211981099067823,1
2,3,2.9371344708883247,2,3,7,1.8087295405919288,0
5,6,2.707427278450253,3,3,1,1.653192171104408,3
9,3,4.144114218842493,1,1,9,1.9655035221294779,0
1,9,1.4988986604648669,3,2,4,2.913074698994052,4
7,2,2.6253416127123987,3,2,2,1.8386298712564004,4
4,9,2.215379834840514,3,2,8,2.610737767542236,2
1,6,4.783613058700216,1,2,5,1.1705633528202473,1
8,5,4.261818979343752,2,3,7,2.716078340892965,2
9,3,4.146281186773944,3,2,6,2.5698600091007893,4
6,1,3.180607997233492,1,2,6,1.34540433517494,3
4,8,4.06763097380086,2,3,2,1.703478616777713,1
2,5,2.7790776797365253,1,2,8,1.3107203203184694,2
2,2,4.600433333626116,1,2,4,2.9643982619993823,0
7,5,1.9442064945794786,3,1,1,1.480173930616783,0
6,2,4.106932980764495,3,1,7,0.7236511836425598,1
4,5,3.4475345363393473,1,3,3,0.5966506911925791,1
3,9,1.1286902776143903,1,3,2,1.4839215476297398,3
1,7,3.2690065570465556,1,3,3,0.584779835083697,0
2,5,4.729167371179928,3,1,9,1.372000174220612,3
4,3,1.2361819098830669,2,2,1,1.252531864629176,0
5,8,2.683676114877528,1,1,6,1.9021289370282992,0
6,4,2.450791171374908,3,2,5,2.0181706420594407,1
1,7,3.6628416427629986,1,1,8,1.061997666601291,1
8,8,1.816021722376723,1,2,3,1.309048201670949,3
2,9,1.082813097578558,2,3,3,1.0784831262241092,0
6,7,3.2713390468240067,1,2,3,2.520185367206625,4
8,3,2.8792941219843193,2,3,3,1.2551569633112252,3
2,3,3.896127251228037,1,1,7,2.7073702629047594,1
8,1,4.8180698483542415,3,3,2,0.5656477115096801,0
9,7,2.3375695864081436,2,1,7,1.4364253739919586,3
1,2,3.1595378596419357,1,2,7,0.7914590651568647,2
2,8,3.4198663981027884,1,3,6,2.488620857916233,2
5,2,4.3776191992704145,2,3,5,0.9857852616058302,0
7,7,4.414603012074904,3,3,7,1.8504187193619968,0
8,6,3.589773183190191,1,2,8,1.3734561560883267,2
3,8,3.4806153122426653,3,3,2,1.2867643970126428,4
7,6,2.7150854134373508,3,1,1,2.5752982908181976,0
9,7,4.79245166341104,3,2,6,0.8747926710874248,0
5,9,3.7283450809134995,2,1,8,1.453798593242814,3
9,9,3.1918852563487246,3,2,8,1.654468315902947,2
2,5,1.4771839623166367,3,1,2,2.6323950454666116,2
4,6,4.023174798371071,2,1,2,1.7738351520786275,4
3,8,4.538047433440401,1,1,7,2.9558901694296447,2
3,4,3.0735200527590383,2,1,4,1.5991296331373808,4
8,7,3.518801426491166,3,2,1,2.132618071642377,2
6,2,4.5975868924651735,3,1,5,0.8809292470191261,4
3,3,4.108043705398199,2,3,8,2.9559173195064368,0
3,4,1.409171581199801,2,3,2,2.068763281334786,0
3,5,4.049539371976909,2,2,5,1.7618586211067317,2
3,4,1.8781248613012202,2,3,7,2.1939619520453544,1
2,9,2.107823621924022,3,3,4,2.5931398551085114,0
6,9,1.4148515224007823,2,3,2,1.4382613538896907,2
2,7,2.4289632093567173,2,1,5,2.5044030023728747,2
4,8,4.433078227738962,2,3,2,2.641987835389977,2
7,3,4.67061246462171,2,1,1,1.9590038137189054,1
2,1,1.5723003744942834,1,2,4,1.2734357160359258,2
2,7,4.496146394893185,2,3,7,1.0241874537185405,3
4,2,4.6674591614728165,3,2,2,1.487047258663281,4
9,2,1.361547832591358,3,1,8,1.8470098685889653,4
7,1,2.178864377895834,3,1,1,2.4181476282438212,3
6,8,1.2177624462562604,2,1,5,1.719468978919571,2
6,5,1.260515832345373,3,3,6,2.3609255181570106,3
5,4,1.3355441349058714,2,1,3,1.9268648158183284,2
2,6,3.5735398900292545,1,3,9,0.9916476345479959,1
1,8,2.551615214062845,1,3,8,2.630931512800373,0
3,1,1.9664479405833166,2,1,6,2.3602645535680216,1
1,6,2.3180073998019806,1,1,5,0.5686210987347646,2
1,5,3.219825281638936,3,1,1,1.4051741847020356,2
2,1,1.3723735521342317,3,1,8,0.8990690485905607,0
4,2,1.4827918679615828,3,2,7,0.8057617323782774,2
3,4,3.395508508267318,2,3,6,2.3457954876622593,3
3,4,4.849005349206045,3,1,1,0.9615029557707864,0
3,1,2.06534179727323,1,3,3,0.6300576543331731,3
2,8,2.2167514527372894,2,1,1,1.7923503979118554,2
3,3,1.4416604918110973,2,2,6,0.9158060646921213,1
7,7,1.5811595366489932,3,3,8,2.202958421999789,0
3,1,4.747303728253276,2,2,2,2.277044868025271,0
9,6,1.4787289105018933,2,3,6,0.5228566183535708,2
7,4,2.0139914263314838,2,2,9,1.159961977102559,0
8,2,3.264987404752497,1,1,2,2.180092413138241,3
9,5,3.0154871363235216,1,2,4,1.8310759759540538,0
9,3,4.317760160589735,2,1,2,2.0469691889111115,2
9,1,3.6639788724364304,2,1,1,1.6934134991995564,4
2,4,2.1697512369994922,2,1,9,0.5530511600386957,3
4,7,1.4207956691194399,3,2,1,1.5329170566477484,0
9,7,2.262397474913168,3,3,7,2.4262498724227273,2
9,4,2.00605298255319,3,1,8,2.69350181074773,2
8,5,4.146195726109909,3,2,2,2.0180609778403715,2
9,9,3.9142613514947544,3,1,6,2.744499971170604,4
5,7,2.3213215587683496,2,1,8,0.7106122951965492,3
4,3,1.8169539622240354,3,3,2,0.7908995020397351,1
4,2,2.682185381044417,2,2,8,2.1375909899895946,1
7,1,1.5921479067042008,1,2,3,2.8437539910862255,2
2,1,1.1557302005428998,3,1,8,0.5302075146380598,4
7,2,4.963759424844898,2,1,8,2.40996564044531,3
4,4,4.421510872753623,3,3,6,2.2132732508366066,3
9,6,2.322742245618778,2,3,5,2.475652652721007,0
1,8,4.347985523762737,2,1,7,2.248009566878549,0
4,3,2.146975214130208,3,1,9,0.5303528365438782,4
7,2,4.966711601641814,3,3,5,0.9117718742330747,1
2,5,1.8643282955722458,3,1,9,2.171363477588519,1
7,7,1.533441592397324,2,1,1,0.8833320184036646,4
9,5,4.151223534877142,1,3,4,1.8075242068915351,1
7,9,1.758329485665568,2,3,9,2.975921683034026,3
4,3,2.288408177723703,2,3,4,2.3758421068219677,2
5,7,3.7585689038920127,2,2,1,2.1116472425592274,4
6,5,2.173029911991891,3,3,9,1.1828905780753778,0
1,2,1.2675104393211054,1,2,5,2.8877731035672007,4
9,7,4.311812068708232,1,1,1,2.4856123028872728,0
4,8,2.682363154001605,2,2,8,2.0603411115334453,0
1,3,1.6438064423238057,2,2,2,2.6452493218254713,1
4,4,1.9884297080053468,2,2,3,1.559373154487036,1
6,9,1.810925372396956,1,2,4,0.7652333086008705,4
7,3,4.52559529872478,3,3,5,1.8018419505790098,2
6,6,2.1898077581015314,2,1,7,2.542593081198908,4
2,4,3.3160016861413166,1,3,4,2.069096101288273,3
9,9,2.0913696020554133,1,1,3,2.8778707025215655,1
5,2,3.35187621131878,1,3,2,1.4583441776041468,2
8,8,4.302177884473998,2,2,5,2.9116188581690654,3
7,6,1.9070302665984578,2,2,7,1.9537221991057627,3
8,8,3.5944116220351305,2,3,7,1.3508138783926178,1
1,5,1.4022931422126796,2,3,2,2.4373118348242926,4
7,6,1.1176649868591544,2,1,8,1.5339073702268222,2
9,2,1.8215245321259936,2,1,3,1.1237580155644653,1
8,3,4.935077987028631,1,2,9,2.1396723618662934,4
3,9,2.2416186563124247,1,3,8,2.4440490839017723,1
7,2,3.4624887404612488,2,3,9,1.9275184674088797,3
6,9,1.0212562339241762,1,2,3,1.8278645983156068,0
2,7,4.296816544941626,3,1,8,2.64162186835884,1
3,2,2.8034779968779944,2,1,3,0.7565633641474743,4
9,4,4.538142135965004,1,3,2,1.2566713795274427,2
8,4,2.1965877773202855,3,3,5,2.7304094982042977,3
1,9,2.3628134534419254,2,1,3,1.8450656314476481,1
8,6,3.099147059925425,2,3,3,0.7557144906656572,4
2,3,3.8876019084298625,2,2,7,0.9743377748606223,3
7,6,1.4670171066148199,3,2,3,2.3959262648550337,3
1,7,2.256595030082625,2,1,9,1.398613324275526,0
2,2,1.9586137893773583,2,1,1,1.9138930615565968,2
3,1,1.1572099068859671,2,1,1,2.9649642422919573,3
6,9,3.2228659350208346,3,1,6,0.7919585341807951,4
3,8,1.5910815982547177,2,1,7,1.2806435056893286,2
1,5,4.15436735990095,2,2,1,1.2225154921304497,3
4,9,4.20061128561243,3,1,4,2.3137472128951817,2
7,4,1.964738150394266,2,1,3,0.754867245717245,4
1,5,1.3653875307356604,3,1,8,2.802746593460378,1
6,4,2.9435578040422823,3,1,1,2.000457696464962,3
4,5,2.3805703701938135,2,2,7,2.2616083707520813,1
8,4,1.4893729692346835,2,2,6,2.6676761893675227,0
8,4,4.3752460046750095,3,2,9,2.533482163944897,3
3,1,1.6457330741129983,1,1,8,0.6567946699843146,3
5,6,1.6515461176015167,3,3,2,1.1791109485789424,3
5,4,4.595230103309296,2,1,2,0.6091763801915507,3
8,7,2.8717596935375305,2,2,5,2.3945074134369024,4
9,5,3.459816840228338,2,2,7,2.1443663730062688,1
5,3,1.680277135522907,1,2,4,1.5968407899935584,1
7,7,1.9696783431509322,3,2,6,0.666746833824267,0
9,3,1.9043929894618103,2,3,5,1.048330746679745,4
5,1,3.142809347152953,2,2,4,1.6887183302177071,1
1,3,4.1859748313439376,3,3,6,1.0901329206107928,3
4,8,4.601664487847502,3,3,2,1.2750258134610029,1
9,3,4.903411676088909,2,3,9,1.2856717415120156,1
5,8,4.6134132685203495,3,1,9,2.7896905495151123,2
7,6,4.87953244021009,3,2,5,2.0171394315890954,2
4,7,4.443251316878712,2,1,9,1.2537332564036716,2
4,4,4.455320491610141,3,2,9,0.8936246141553847,2
4,2,2.6524648247695914,3,2,7,0.8684334434743414,3
4,3,1.9072801772374368,1,2,9,0.9842661385541785,4
9,7,2.585053790907514,3,3,6,2.1555396701247638,3
9,9,3.5317277809920222,3,1,8,1.7383975805665706,1
3,5,4.332889143252876,3,1,4,0.9591093886438111,0
2,4,2.6777207044513727,3,2,5,2.959396603649541,3
8,5,4.021047725009476,3,2,7,1.877155921368902,4
2,7,1.9004267783827808,1,1,2,0.820558961226276,3
2,3,2.3644650866291697,3,1,7,1.545637938212772,1
9,4,3.411403677474606,2,2,8,2.2468654496809064,2
2,6,1.5071751392233685,2,2,8,2.0477514745107515,3
3,6,3.6116487074419683,2,3,2,1.794170026220345,3
7,2,3.7985066072986773,3,3,7,0.6918140231934515,2
4,4,2.407064792210597,2,3,3,2.18232598932748,0
1,5,1.370049449744926,1,1,6,2.2716728863501885,2
3,6,3.7800182073217607,2,3,2,1.8647699156507433,3
3,2,2.74863686420067,3,2,5,2.976281745753843,0
5,7,4.136421352928164,3,3,3,0.8979613137393695,0
6,1,4.08422600402881,3,1,4,1.6442505520145627,3
5,9,1.861474552481964,1,3,1,2.8846246346219435,2
9,1,1.8883284778917684,2,2,7,1.1604370021790404,1
4,6,4.4889540497983305,2,2,1,0.9578896217919626,4
2,6,3.055877974130468,3,2,6,1.8966481413178893,4
1,1,3.4267719271526516,1,1,7,1.0278927976289485,0
5,3,2.1771900714343624,2,1,7,1.5098122651675403,3
8,2,3.461213921697756,3,1,7,2.312370016561161,0
2,8,4.41409898061219,1,1,2,2.890422170025784,2
2,9,2.154318280659502,1,3,8,1.0384197500246621,3
6,3,2.2397915073582024,3,3,5,1.2076988166819023,1
9,1,1.771844891882869,3,1,1,0.939917390386293,4
1,9,1.837417162035853,2,1,5,2.4927448389792572,0
9,8,4.458440264950514,2,1,7,2.6232681623318865,4
5,9,1.3069466524282047,1,3,7,2.830563179347833,1
2,3,2.332264763798357,2,1,7,2.745510674080656,4
1,4,4.76399717735395,2,2,1,2.5247494745840893,1
9,6,2.9253471988354693,3,2,4,1.1814469502353746,4
2,1,3.674100838714161,1,1,5,0.5832316706012309,4
4,1,2.1218733818461484,3,3,2,1.8774283254418767,0
6,7,1.2382828383078923,1,1,1,1.8003878813684409,4
4,2,4.435011649056484,1,3,1,0.6537338181313697,3
7,5,1.8038772672058934,3,3,6,1.617672832205007,4
2,7,1.3064227269797444,1,3,2,2.0387132997614072,0
6,1,1.719700511749553,1,3,4,1.6436077120848578,2
1,8,3.1623332011052585,3,2,8,0.734484106667532,0
2,5,1.8065508044415473,1,1,1,1.9495385316325198,1
8,1,4.5588232800010715,3,3,5,0.6738330144405766,2
4,1,1.0835608603896119,3,2,8,2.549459203229203,3
6,7,4.245678338029084,2,1,1,2.423544525732792,0
5,8,2.221603978711188,2,2,8,0.6265629376654354,3
2,1,1.7912728965537417,1,1,4,1.2240964932727711,1
4,1,2.30624996820749,2,1,7,1.8560041927089452,2
9,5,4.889647005815091,1,3,8,1.1384145696038177,1
4,2,4.83290140529598,1,1,5,2.1048319901436265,1
2,5,2.0178938943620985,1,2,6,1.1079573483961749,1
2,7,1.3718923166356025,2,1,8,1.2433259245224575,0
6,9,1.094483125498345,3,3,4,0.5800600503463635,2
9,9,1.3718089103289977,3,2,6,0.6806880261823587,1
6,9,3.565249817609609,2,1,1,1.2752846454386324,0
5,5,1.357768696723451,2,1,4,2.8753996439562974,2
2,9,1.4980890439594963,1,2,4,1.8281284644958355,2
5,6,3.331257786473659,2,1,2,0.5344960848470912,0
8,4,3.7789245552735706,2,1,1,1.6996264172453366,3
9,9,2.7756516495307357,2,3,1,1.4386047234931727,0
6,9,2.96914821748297,2,2,1,2.889345438505482,0
3,4,4.343342108571714,1,1,6,1.6887120268799334,0
5,7,2.399222665841131,2,1,5,1.048042676067013,0
7,1,3.0098365561807543,2,2,4,0.8837325272390468,1
6,1,1.7195624418146638,1,2,3,2.533812121924334,3
1,1,4.747753220802268,2,1,5,2.104962627112707,0
3,7,1.0487111635171034,2,3,4,2.594000032437291,0
4,4,4.289279659951934,2,1,3,1.2888190458315858,2
8,6,1.338387665129659,3,1,7,1.465281253139789,3
2,2,3.2800409707510894,3,3,1,1.4841218915870875,1
6,2,2.2772444060607624,2,2,7,0.7880409444155354,1
9,5,2.8642165161018376,3,3,4,0.9874954946715221,2
2,5,1.0427459734866074,3,1,2,2.843937401526073,2
3,8,1.7621455743370582,1,1,7,0.589894247502261,2
2,4,3.8758231639291503,3,3,1,2.4202145151689356,2
4,9,1.9769681044164558,2,2,2,1.6289856684644617,0
9,3,2.5173348264278173,1,3,5,1.1899012563764904,3
7,3,4.051435199330774,3,1,4,0.6453678756403776,4
8,4,2.5967061662177704,2,1,4,1.307418263959791,3
4,1,2.0043406697045194,2,3,1,2.3573306269810472,4
6,7,3.448225439198776,1,3,5,2.6318240515761424,4
5,7,1.3477511034704897,2,2,7,1.203779522371427,3
5,9,3.056429061548069,3,1,6,2.2191139622084997,2
3,3,2.544065963929789,1,1,9,0.6126378091461175,1
7,9,2.4056072262910195,1,2,6,2.810863657894879,1
7,9,2.9802961802773855,1,3,5,0.5743812243387931,0
5,4,2.6544629501107697,1,1,4,2.9954405282124204,0
6,4,1.527371020747558,1,2,5,0.8966103471878315,1
7,4,3.2925222558625213,3,3,2,0.6928146594246403,2
5,1,2.780001573304606,3,2,4,0.7163132412968988,0
6,9,2.653266358268458,1,2,3,2.675038252841339,4
7,3,1.3673366642212028,1,2,5,2.1636366702089296,1
7,3,4.470311664060095,2,3,6,2.4765415395160986,0
8,8,4.122827192800164,1,1,6,1.712091175661939,2
1,2,4.213587022339224,3,3,9,2.796419092522508,2
9,2,1.084622460600905,3,1,7,2.2749739751093263,2
1,5,2.939697754492606,1,1,6,2.7418632369823737,2
9,8,4.4668937335309185,3,3,2,1.0456564227899519,0
9,9,2.8301651094726714,1,1,3,2.4686935924064617,2
3,2,4.717771653589786,3,3,5,1.8153514628293066,2
5,7,1.5461084237022837,1,2,1,1.7902117790239787,0
3,8,4.333820346815083,1,3,9,2.9995736821676147,2
2,1,4.241731269272433,2,2,6,2.5429083427255508,2
1,4,2.2489356479448324,1,3,3,2.957496527502427,2
8,1,4.870361598423823,1,2,2,1.007937964332116,2
9,6,2.0446563824092454,1,1,3,1.5768607254703548,3
8,2,1.7482497424762586,1,2,9,2.0592692627503433,1
9,1,4.032848613994703,1,2,5,2.6181168630027787,2
9,6,3.2951034747795718,3,1,5,1.4311294329178983,0
5,3,1.7873799580248249,3,2,9,2.7119140309857004,0
4,9,4.439939304521523,1,1,2,2.4227870627525814,2
9,4,2.043696905759332,2,2,5,1.0274859093392437,0
1,1,1.8587772188540455,2,1,7,0.8980508454079776,1
3,3,2.9735277776471234,3,2,7,0.6325792129478737,2
4,9,4.195817448124078,2,3,8,2.0732362359065686,0
